y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
1,0.11,0.11,0.11,0.15,0.05,0.13,0.14,0.18,0.14,0.13,0.16,0.16,0.13,0.16,0.11,0.41361991,0.278228145
0,0.11,0.11,0.11,0.1,0.05,0.14,0.08,0.06,0.14,0.14,0.06,0.16,0.13,0.16,0.11,0.864509959,0.73250636
0,0.11,0.11,0.11,0.15,0.27,0.15,0.13,0.18,0.12,0.14,0.16,0.16,0.11,0.16,0.15,0.866608049,0.888815014
0,0.11,0.11,0.11,0.1,0.05,0.14,0.08,0.06,0.14,0.13,0.16,0.13,0.13,0.1,0.15,0.864509959,0.73250636
0,0.11,0.11,0.11,0.15,0.27,0.14,0.11,0.18,0.14,0.13,0.16,0.12,0.13,0.1,0.15,0.995049064,0.999995913
0,0.11,0.11,0.11,0.1,0.05,0.13,0.12,0.06,0.14,0.14,0.16,0.13,0.13,0.16,0.15,0.997633407,0.979038096
0,0.11,0.11,0.11,0.1,0.05,0.13,0.12,0.06,0.14,0.13,0.06,0.16,0.16,0.16,0.15,0.997633407,0.979038096
0,0.11,0.11,0.11,0.15,0.05,0.13,0.14,0.18,0.14,0.13,0.16,0.15,0.13,0.1,0.11,0.999976335,0.823085043
0,0.11,0.11,0.11,0.15,0.05,0.14,0.22,0.18,0.12,0.14,0.16,0.13,0.11,0.13,0.11,0.491428514,0.760792
0,0.11,0.11,0.11,0.1,0.27,0.15,0.13,0.18,0.14,0.14,0.06,0.12,0.13,0.13,0.11,0.866608049,0.888815014
0,0.11,0.11,0.11,0.15,0.05,0.14,0.12,0.06,0.14,0.14,0.16,0.12,0.11,0.16,0.11,0.997633407,0.979038096
0,0.11,0.11,0.11,0.15,0.05,0.12,0.14,0.18,0.14,0.14,0.06,0.16,0.13,0.16,0.11,0.999972391,0.823086406
0,0.11,0.11,0.11,0.15,0.27,0.12,0.12,0.06,0.14,0.13,0.16,0.16,0.13,0.16,0.11,0.997637351,0.979036734
0,0.11,0.11,0.11,0.15,0.05,0.14,0.11,0.18,0.14,0.14,0.16,0.13,0.13,0.1,0.15,0.995068785,0.9999891
1,0.11,0.11,0.11,0.15,0.05,0.13,0.12,0.18,0.14,0.14,0.16,0.13,0.16,0.32,0.15,0.408481365,0.530086805
0,0.16,0.28,0.11,0.15,0.05,0.15,0.08,0.18,0.14,0.14,0.16,0.12,0.13,0.16,0.11,0.490874466,0.736356928
0,0.11,0.11,0.11,0.15,0.05,0.14,0.11,0.18,0.14,0.14,0.06,0.12,0.13,0.16,0.33,0.995064841,0.999990463
0,0.11,0.11,0.11,0.1,0.05,0.12,0.08,0.06,0.12,0.14,0.16,0.12,0.13,0.1,0.11,0.864513904,0.732504997
0,0.11,0.11,0.11,0.15,0.05,0.14,0.08,0.06,0.14,0.14,0.16,0.15,0.13,0.09,0.11,0.864513904,0.732504997
0,0.11,0.11,0.11,0.15,0.05,0.13,0.08,0.06,0.14,0.13,0.16,0.16,0.16,0.11,0.11,0.864521792,0.732502273
0,0.11,0.11,0.11,0.15,0.05,0.13,0.08,0.06,0.14,0.14,0.16,0.15,0.13,0.16,0.15,0.864541513,0.73249546
0,0.11,0.11,0.11,0.1,0.05,0.14,0.08,0.06,0.12,0.13,0.16,0.16,0.13,0.11,0.11,0.864506015,0.732507722
0,0.11,0.11,0.11,0.1,0.05,0.12,0.12,0.06,0.14,0.13,0.16,0.13,0.16,0.13,0.11,0.997641295,0.979035371
0,0.11,0.11,0.11,0.15,0.05,0.15,0.12,0.06,0.14,0.14,0.16,0.16,0.16,0.13,0.15,0.997641295,0.979035371
0,0.11,0.11,0.11,0.15,0.05,0.12,0.12,0.06,0.14,0.14,0.16,0.16,0.13,0.16,0.11,0.997637351,0.979036734
1,0.65,0.28,0.65,0.15,0.27,0.14,0.13,0.18,0.14,0.14,0.16,0.16,0.16,0.16,0.15,7.89E-05,0.499670286
0,0.11,0.11,0.11,0.1,0.05,0.12,0.14,0.18,0.12,0.13,0.16,0.16,0.13,0.16,0.11,0.999980279,0.823083681
0,0.11,0.11,0.11,0.1,0.05,0.13,0.08,0.06,0.12,0.14,0.06,0.13,0.16,0.32,0.15,0.864521792,0.732502273
0,0.11,0.11,0.11,0.1,0.05,0.12,0.08,0.18,0.14,0.14,0.16,0.13,0.16,0.13,0.11,0.490787694,0.736386902
0,0.16,0.28,0.11,0.15,0.27,0.12,0.14,0.18,0.14,0.13,0.16,0.15,0.13,0.09,0.15,0.413679073,0.278207708
0,0.11,0.11,0.11,0.15,0.27,0.14,0.12,0.06,0.12,0.13,0.16,0.13,0.13,0.16,0.11,0.997641295,0.979035371
0,0.11,0.11,0.11,0.15,0.05,0.12,0.14,0.18,0.14,0.14,0.16,0.13,0.16,0.13,0.15,0.999972391,0.823086406
0,0.11,0.11,0.11,0.15,0.27,0.12,0.08,0.06,0.14,0.13,0.16,0.15,0.13,0.1,0.15,0.864513904,0.732504997
0,0.11,0.11,0.11,0.1,0.27,0.12,0.13,0.18,0.12,0.14,0.06,0.12,0.13,0.15,0.11,0.866757929,0.88876324
0,0.11,0.11,0.11,0.1,0.27,0.14,0.11,0.06,0.14,0.13,0.16,0.13,0.16,0.13,0.15,0.995064841,0.999990463
0,0.11,0.11,0.11,0.15,0.05,0.12,0.12,0.06,0.14,0.14,0.06,0.12,0.13,0.1,0.15,0.997641295,0.979035371
0,0.11,0.11,0.11,0.15,0.05,0.14,0.08,0.18,0.14,0.14,0.16,0.15,0.11,0.1,0.11,0.491115062,0.736273818
0,0.11,0.11,0.11,0.15,0.27,0.15,0.11,0.18,0.14,0.14,0.16,0.13,0.11,0.1,0.15,0.995064841,0.999990463
0,0.11,0.11,0.11,0.15,0.05,0.12,0.12,0.18,0.14,0.13,0.16,0.16,0.16,0.16,0.15,0.408473476,0.53008953
0,0.11,0.11,0.11,0.15,0.27,0.15,0.08,0.06,0.12,0.13,0.06,0.16,0.16,0.13,0.11,0.864509959,0.73250636
0,0.11,0.11,0.11,0.15,0.27,0.15,0.12,0.06,0.12,0.14,0.16,0.16,0.13,0.16,0.15,0.997258708,0.97916753
0,0.16,0.28,0.11,0.15,0.05,0.13,0.08,0.18,0.14,0.13,0.16,0.16,0.13,0.13,0.11,0.491059843,0.736292893
0,0.16,0.28,0.11,0.15,0.27,0.15,0.08,0.18,0.14,0.13,0.16,0.16,0.13,0.09,0.11,0.490973071,0.736322867
0,0.11,0.11,0.11,0.15,0.05,0.14,0.11,0.18,0.14,0.14,0.16,0.13,0.16,0.16,0.15,0.412960262,0.337547223
0,0.11,0.11,0.11,0.1,0.27,0.12,0.14,0.18,0.14,0.14,0.16,0.16,0.13,0.16,0.15,0.999972391,0.823086406
1,0.11,0.11,0.11,0.15,0.05,0.13,0.44,0.06,0.14,0.13,0.16,0.12,0.13,0.26,0.33,0.000517955,0.4645533
0,0.16,0.28,0.11,0.15,0.27,0.14,0.08,0.18,0.14,0.13,0.16,0.12,0.13,0.09,0.15,0.491142671,0.736264281
1,0.11,0.11,0.11,0.15,0.27,0.15,0.14,0.18,0.14,0.13,0.16,0.16,0.16,0.16,0.15,0.999984223,0.823082318
0,0.16,0.28,0.11,0.15,0.05,0.14,0.08,0.18,0.14,0.13,0.16,0.12,0.13,0.1,0.15,0.490874466,0.736356928
0,0.16,0.28,0.11,0.15,0.05,0.14,0.08,0.18,0.14,0.14,0.16,0.12,0.16,0.32,0.15,0.167976314,0.332041
0,0.65,0.28,0.65,0.1,0.05,0.15,0.14,0.18,0.14,0.13,0.16,0.16,0.13,0.13,0.11,0.413675129,0.27820907
0,0.16,0.28,0.11,0.15,0.27,0.12,0.22,0.18,0.14,0.13,0.16,0.13,0.11,0.1,0.11,0.491120867,0.760898272
0,0.11,0.11,0.11,0.15,0.05,0.15,0.12,0.18,0.14,0.13,0.16,0.16,0.16,0.16,0.15,0.4084577,0.530094979
1,0.11,0.11,0.11,0.15,0.27,0.13,0.51,0.18,0.14,0.13,0.16,0.16,0.11,0.16,0.11,0.171327691,0.19200441
0,0.11,0.11,0.11,0.1,0.05,0.14,0.14,0.18,0.14,0.14,0.16,0.16,0.11,0.16,0.15,0.999976335,0.823085043
0,0.16,0.28,0.11,0.15,0.05,0.14,0.08,0.18,0.12,0.13,0.16,0.12,0.13,0.1,0.15,0.491115062,0.736273818
0,0.11,0.11,0.11,0.15,0.05,0.15,0.14,0.18,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.999984223,0.823082318
0,0.11,0.11,0.11,0.15,0.05,0.12,0.14,0.18,0.14,0.13,0.16,0.16,0.11,0.16,0.11,0.999980279,0.823083681
0,0.11,0.11,0.11,0.1,0.05,0.12,0.08,0.06,0.12,0.13,0.16,0.16,0.13,0.11,0.11,0.864517848,0.732503635
0,0.11,0.11,0.11,0.15,0.27,0.14,0.08,0.18,0.14,0.14,0.16,0.13,0.13,0.1,0.15,0.491142671,0.736264281
0,0.16,0.28,0.11,0.1,0.27,0.14,0.08,0.18,0.14,0.13,0.16,0.12,0.13,0.11,0.11,0.491142671,0.736264281
0,0.11,0.11,0.11,0.15,0.27,0.14,0.14,0.18,0.14,0.13,0.16,0.13,0.16,0.32,0.15,0.413635687,0.278222695
0,0.11,0.11,0.11,0.15,0.05,0.14,0.14,0.18,0.14,0.14,0.16,0.13,0.11,0.13,0.11,0.999976335,0.823085043
1,0.65,0.28,0.65,0.15,0.05,0.13,0.13,0.18,0.14,0.13,0.16,0.16,0.13,0.26,0.33,0.199643534,0.085764315
0,0.11,0.11,0.11,0.15,0.27,0.15,0.08,0.06,0.14,0.13,0.06,0.15,0.13,0.09,0.11,0.864509959,0.73250636
1,0.11,0.11,0.11,0.15,0.27,0.13,0.51,0.18,0.12,0.14,0.16,0.16,0.11,0.16,0.11,0.171327691,0.19200441
0,0.11,0.11,0.11,0.15,0.05,0.15,0.14,0.18,0.14,0.13,0.16,0.13,0.16,0.1,0.11,0.999992112,0.823079593
1,0.11,0.11,0.11,0.15,0.27,0.14,0.08,0.18,0.12,0.13,0.16,0.12,0.13,0.09,0.11,0.491142671,0.736264281
1,0.11,0.11,0.11,0.1,0.27,0.14,0.11,0.18,0.14,0.13,0.16,0.13,0.13,0.09,0.11,0.412581619,0.337678018
1,0.65,0.28,0.65,0.15,0.27,0.13,0.11,0.18,0.14,0.13,0.16,0.16,0.13,0.16,0.33,0.107510274,0.295015216
0,0.11,0.11,0.11,0.15,0.27,0.14,0.08,0.06,0.14,0.14,0.06,0.16,0.13,0.11,0.11,0.864525736,0.73250091
0,0.11,0.11,0.11,0.15,0.27,0.12,0.11,0.18,0.14,0.14,0.16,0.13,0.13,0.09,0.11,0.995056953,0.999993188
0,0.11,0.11,0.11,0.15,0.05,0.14,0.14,0.18,0.14,0.13,0.16,0.16,0.13,0.11,0.11,0.999968446,0.823087768
0,0.11,0.11,0.11,0.15,0.05,0.12,0.11,0.18,0.12,0.14,0.16,0.16,0.13,0.13,0.11,0.995056953,0.999993188
1,0.65,0.28,0.65,0.15,0.05,0.15,0.13,0.18,0.14,0.14,0.16,0.16,0.13,0.16,0.11,0.199647478,0.085762953
0,0.11,0.11,0.11,0.15,0.27,0.15,0.12,0.06,0.14,0.14,0.16,0.16,0.16,0.13,0.11,0.997258708,0.97916753
0,0.11,0.11,0.11,0.15,0.05,0.13,0.12,0.06,0.14,0.14,0.16,0.13,0.13,0.09,0.15,0.997633407,0.979038096
0,0.65,0.28,0.65,0.1,0.05,0.14,0.22,0.18,0.12,0.14,0.16,0.13,0.16,0.16,0.15,0.491140588,0.760891459
0,0.11,0.11,0.11,0.1,0.05,0.13,0.13,0.18,0.14,0.14,0.16,0.13,0.11,0.09,0.11,0.866087415,0.888994858
0,0.11,0.11,0.11,0.1,0.05,0.14,0.14,0.18,0.14,0.13,0.16,0.16,0.13,0.13,0.11,0.999968446,0.823087768
0,0.11,0.11,0.11,0.15,0.05,0.14,0.08,0.06,0.14,0.13,0.16,0.12,0.13,0.1,0.15,0.864509959,0.73250636
0,0.11,0.11,0.11,0.15,0.05,0.13,0.22,0.18,0.14,0.14,0.16,0.15,0.13,0.16,0.11,0.491412737,0.76079745
0,0.11,0.11,0.11,0.1,0.05,0.14,0.08,0.06,0.14,0.13,0.16,0.15,0.16,0.16,0.11,0.864506015,0.732507722
0,0.11,0.11,0.11,0.15,0.05,0.15,0.14,0.18,0.14,0.14,0.16,0.13,0.16,0.16,0.15,0.999972391,0.823086406
0,0.11,0.11,0.11,0.15,0.27,0.13,0.13,0.18,0.14,0.13,0.16,0.16,0.16,0.13,0.15,0.866087415,0.888994858
0,0.11,0.11,0.11,0.15,0.27,0.15,0.11,0.06,0.14,0.14,0.16,0.13,0.16,0.16,0.11,0.995064841,0.999990463
0,0.11,0.11,0.11,0.15,0.27,0.14,0.08,0.06,0.14,0.13,0.16,0.12,0.13,0.1,0.15,0.864521792,0.732502273
0,0.11,0.11,0.11,0.15,0.27,0.12,0.14,0.18,0.14,0.13,0.16,0.13,0.16,0.1,0.15,0.413588357,0.278239044
1,0.11,0.11,0.11,0.1,0.05,0.14,0.08,0.18,0.12,0.14,0.16,0.16,0.11,0.16,0.11,0.490890243,0.736351478
0,0.11,0.11,0.11,0.15,0.05,0.15,0.13,0.18,0.14,0.13,0.16,0.16,0.16,0.13,0.15,0.866608049,0.888815014
0,0.11,0.11,0.11,0.15,0.05,0.15,0.11,0.18,0.14,0.14,0.06,0.12,0.13,0.11,0.11,0.995060897,0.999991825
1,0.16,0.28,0.11,0.15,0.27,0.14,0.48,0.18,0.14,0.14,0.16,0.13,0.13,0.13,0.11,0.220518461,0.179633598
0,0.11,0.11,0.11,0.15,0.05,0.15,0.14,0.18,0.14,0.13,0.16,0.16,0.16,0.16,0.11,0.999984223,0.823082318
0,0.11,0.11,0.11,0.15,0.27,0.15,0.08,0.18,0.12,0.14,0.16,0.12,0.13,0.1,0.11,0.491182113,0.736250657
0,0.11,0.11,0.11,0.1,0.05,0.13,0.11,0.18,0.14,0.13,0.16,0.13,0.16,0.13,0.15,0.99504512,0.999997275
0,0.11,0.11,0.11,0.15,0.27,0.15,0.08,0.18,0.14,0.13,0.06,0.12,0.13,0.16,0.11,0.491182113,0.736250657
1,0.11,0.11,0.11,0.1,0.27,0.12,0.11,0.18,0.12,0.13,0.06,0.13,0.11,0.16,0.33,0.995064841,0.999990463
1,0.11,0.11,0.11,0.15,0.27,0.14,0.44,0.18,0.14,0.13,0.16,0.16,0.16,0.13,0.15,0.00046668,0.464571012
0,0.11,0.11,0.11,0.15,0.05,0.12,0.08,0.18,0.14,0.13,0.16,0.16,0.16,0.11,0.15,0.491004624,0.736311967
0,0.11,0.11,0.11,0.1,0.05,0.15,0.12,0.06,0.14,0.13,0.16,0.16,0.13,0.13,0.15,0.997641295,0.979035371
0,0.11,0.11,0.11,0.15,0.05,0.13,0.08,0.06,0.12,0.13,0.16,0.16,0.13,0.13,0.11,0.864521792,0.732502273
0,0.11,0.11,0.11,0.1,0.05,0.14,0.11,0.06,0.14,0.13,0.16,0.13,0.16,0.16,0.15,0.995088506,0.999982288
0,0.11,0.11,0.11,0.15,0.05,0.15,0.14,0.18,0.14,0.13,0.16,0.13,0.16,0.13,0.15,0.999984223,0.823082318
0,0.11,0.11,0.11,0.15,0.27,0.14,0.08,0.06,0.14,0.13,0.16,0.16,0.13,0.16,0.11,0.864509959,0.73250636
0,0.11,0.11,0.11,0.15,0.05,0.15,0.12,0.06,0.14,0.14,0.16,0.12,0.11,0.15,0.11,0.997258708,0.97916753
1,0.11,0.11,0.11,0.15,0.27,0.12,0.08,0.18,0.14,0.13,0.16,0.16,0.16,0.16,0.11,0.490866577,0.736359653
1,0.11,0.11,0.11,0.15,0.05,0.13,0.12,0.18,0.14,0.14,0.16,0.12,0.16,0.13,0.15,0.408481365,0.530086805
0,0.11,0.11,0.11,0.15,0.27,0.14,0.14,0.18,0.14,0.13,0.06,0.13,0.13,0.32,0.11,0.999992112,0.823079593
0,0.11,0.11,0.11,0.15,0.05,0.13,0.11,0.18,0.14,0.13,0.06,0.13,0.16,0.32,0.15,0.995068785,0.9999891
0,0.11,0.11,0.11,0.15,0.27,0.15,0.12,0.06,0.14,0.13,0.16,0.13,0.16,0.16,0.15,0.997641295,0.979035371
0,0.11,0.11,0.11,0.15,0.27,0.12,0.11,0.18,0.14,0.14,0.16,0.12,0.13,0.1,0.11,0.995064841,0.999990463
0,0.11,0.11,0.11,0.1,0.05,0.15,0.11,0.18,0.14,0.14,0.06,0.13,0.16,0.16,0.11,0.995060897,0.999991825
1,0.11,0.11,0.11,0.15,0.27,0.14,0.11,0.18,0.14,0.13,0.16,0.16,0.13,0.16,0.11,0.995068785,0.9999891
0,0.11,0.11,0.11,0.1,0.05,0.13,0.08,0.18,0.14,0.13,0.16,0.16,0.13,0.09,0.15,0.491059843,0.736292893
0,0.11,0.11,0.11,0.15,0.27,0.13,0.14,0.18,0.14,0.13,0.16,0.16,0.13,0.13,0.11,0.999972391,0.823086406
0,0.16,0.28,0.11,0.1,0.05,0.15,0.08,0.18,0.12,0.13,0.16,0.12,0.11,0.1,0.11,0.491182113,0.736250657
0,0.16,0.28,0.11,0.15,0.05,0.14,0.08,0.18,0.12,0.14,0.16,0.13,0.16,0.16,0.15,0.491115062,0.736273818
0,0.11,0.11,0.11,0.1,0.27,0.13,0.08,0.06,0.14,0.13,0.16,0.13,0.13,0.11,0.11,0.864541513,0.73249546
1,0.65,0.28,0.65,0.15,0.05,0.15,0.44,0.18,0.14,0.14,0.16,0.16,0.13,0.16,0.15,0.202148695,2.32E-05
1,0.16,0.28,0.11,0.1,0.27,0.13,0.13,0.18,0.14,0.14,0.16,0.16,0.11,0.13,0.11,0.866087415,0.888994858
1,0.16,0.28,0.11,0.15,0.05,0.14,0.14,0.18,0.14,0.14,0.16,0.12,0.16,0.32,0.15,0.413659352,0.27821452
0,0.11,0.11,0.11,0.15,0.05,0.14,0.22,0.06,0.14,0.13,0.16,0.13,0.13,0.26,0.11,0.491160309,0.760884647
0,0.11,0.11,0.11,0.1,0.05,0.14,0.08,0.06,0.14,0.14,0.16,0.12,0.13,0.1,0.11,0.864521792,0.732502273
0,0.16,0.28,0.11,0.15,0.05,0.13,0.13,0.18,0.14,0.13,0.16,0.16,0.13,0.09,0.11,0.866087415,0.888994858
0,0.11,0.11,0.11,0.15,0.27,0.15,0.08,0.18,0.14,0.14,0.16,0.13,0.13,0.16,0.15,0.491182113,0.736250657
0,0.11,0.11,0.11,0.1,0.05,0.13,0.08,0.06,0.12,0.13,0.16,0.16,0.11,0.13,0.15,0.864513904,0.732504997
1,0.11,0.11,0.11,0.1,0.27,0.14,0.14,0.18,0.14,0.14,0.16,0.16,0.16,0.13,0.15,0.999968446,0.823087768
0,0.16,0.28,0.11,0.15,0.05,0.14,0.08,0.18,0.12,0.14,0.16,0.13,0.13,0.1,0.11,0.490933629,0.736336491
0,0.11,0.11,0.11,0.15,0.05,0.14,0.22,0.18,0.14,0.13,0.16,0.16,0.16,0.13,0.15,0.491278635,0.760843773
0,0.11,0.11,0.11,0.15,0.05,0.14,0.12,0.06,0.14,0.13,0.06,0.12,0.13,0.1,0.15,0.99764524,0.979034009
0,0.11,0.11,0.11,0.15,0.27,0.15,0.22,0.18,0.14,0.14,0.16,0.12,0.16,0.1,0.11,0.491310188,0.760832874
0,0.11,0.11,0.11,0.15,0.05,0.14,0.45,0.18,0.14,0.13,0.16,0.16,0.13,0.16,0.11,0.010503994,0.145419374
1,0.11,0.11,0.11,0.15,0.27,0.14,0.12,0.06,0.14,0.13,0.06,0.16,0.13,0.09,0.11,0.997633407,0.979038096
0,0.16,0.28,0.11,0.15,0.05,0.14,0.08,0.06,0.14,0.13,0.16,0.16,0.13,0.13,0.15,0.490874466,0.736356928
0,0.11,0.11,0.11,0.1,0.27,0.15,0.14,0.18,0.12,0.13,0.06,0.12,0.13,0.1,0.11,0.999980279,0.823083681
0,0.11,0.11,0.11,0.15,0.05,0.12,0.14,0.18,0.14,0.14,0.16,0.16,0.13,0.13,0.15,1,0.823076869
0,0.11,0.11,0.11,0.1,0.05,0.14,0.08,0.06,0.14,0.13,0.16,0.16,0.13,0.16,0.11,0.864525736,0.73250091
0,0.11,0.11,0.11,0.15,0.05,0.13,0.48,0.18,0.14,0.14,0.16,0.16,0.13,0.26,0.33,0.220510573,0.179636323
0,0.11,0.11,0.11,0.1,0.27,0.14,0.11,0.18,0.12,0.13,0.16,0.16,0.16,0.16,0.15,0.995088506,0.999982288
0,0.11,0.11,0.11,0.15,0.05,0.14,0.13,0.18,0.14,0.14,0.16,0.16,0.13,0.09,0.11,0.199651422,0.08576159
0,0.65,0.28,0.65,0.15,0.05,0.14,0.22,0.18,0.14,0.14,0.16,0.16,0.13,0.13,0.15,0.490963099,0.76095277
1,0.65,0.28,0.65,0.1,0.27,0.13,0.45,0.18,0.14,0.13,0.16,0.16,0.16,0.16,0.15,0.199322565,0.076356568
0,0.11,0.11,0.11,0.1,0.05,0.14,0.13,0.18,0.14,0.14,0.16,0.15,0.16,0.15,0.11,0.866304346,0.888919923
0,0.11,0.11,0.11,0.15,0.05,0.14,0.12,0.06,0.14,0.14,0.16,0.13,0.16,0.13,0.11,0.997633407,0.979038096
0,0.11,0.11,0.11,0.15,0.05,0.15,0.13,0.18,0.14,0.13,0.16,0.13,0.11,0.13,0.11,0.866608049,0.888815014
1,0.11,0.11,0.11,0.15,0.05,0.14,0.22,0.18,0.14,0.14,0.16,0.16,0.11,0.13,0.11,0.17265763,0.188703183
1,0.11,0.11,0.11,0.15,0.05,0.15,0.14,0.18,0.14,0.13,0.16,0.13,0.13,0.26,0.33,0.413679073,0.278207708
0,0.11,0.11,0.11,0.1,0.05,0.15,0.11,0.06,0.14,0.14,0.16,0.13,0.11,0.13,0.11,0.995064841,0.999990463
0,0.11,0.11,0.11,0.15,0.05,0.12,0.14,0.18,0.14,0.14,0.06,0.13,0.13,0.1,0.11,0.999980279,0.823083681
0,0.11,0.11,0.11,0.1,0.27,0.12,0.14,0.18,0.14,0.14,0.16,0.16,0.13,0.13,0.15,0.999980279,0.823083681
0,0.11,0.11,0.11,0.15,0.05,0.12,0.12,0.18,0.12,0.14,0.16,0.16,0.11,0.1,0.11,0.408473476,0.53008953
1,0.11,0.11,0.11,0.15,0.27,0.12,0.11,0.06,0.14,0.14,0.06,0.12,0.16,0.1,0.11,0.995056953,0.999993188
0,0.11,0.11,0.11,0.1,0.05,0.15,0.12,0.06,0.12,0.13,0.16,0.16,0.13,0.11,0.15,0.997258708,0.97916753
0,0.11,0.11,0.11,0.15,0.27,0.14,0.08,0.18,0.14,0.13,0.16,0.13,0.13,0.16,0.15,0.490874466,0.736356928
0,0.65,0.28,0.65,0.15,0.05,0.14,0.14,0.18,0.14,0.13,0.16,0.13,0.16,0.32,0.15,0.413635687,0.278222695
0,0.11,0.11,0.11,0.1,0.05,0.12,0.14,0.18,0.14,0.13,0.06,0.12,0.13,0.26,0.33,0.999980279,0.823083681
0,0.11,0.11,0.11,0.1,0.05,0.12,0.08,0.06,0.12,0.14,0.06,0.16,0.16,0.16,0.11,0.864513904,0.732504997
0,0.11,0.11,0.11,0.1,0.27,0.12,0.12,0.06,0.14,0.13,0.16,0.12,0.13,0.13,0.11,0.997629463,0.979039459
0,0.11,0.11,0.11,0.15,0.05,0.12,0.08,0.18,0.12,0.13,0.16,0.12,0.13,0.1,0.15,0.491004624,0.736311967
1,0.11,0.11,0.11,0.15,0.27,0.14,0.08,0.18,0.14,0.13,0.16,0.16,0.13,0.11,0.15,0.490890243,0.736351478
0,0.11,0.11,0.11,0.1,0.05,0.13,0.08,0.06,0.14,0.14,0.16,0.13,0.16,0.13,0.11,0.864521792,0.732502273
1,0.11,0.11,0.11,0.15,0.27,0.14,0.45,0.18,0.14,0.14,0.16,0.13,0.13,0.13,0.15,0.010531603,0.145409837
0,0.11,0.11,0.11,0.15,0.27,0.14,0.14,0.18,0.14,0.13,0.16,0.16,0.13,0.26,0.33,0.999976335,0.823085043
0,0.11,0.11,0.11,0.15,0.05,0.12,0.08,0.06,0.12,0.13,0.16,0.13,0.16,0.16,0.15,0.864513904,0.732504997
1,0.11,0.11,0.11,0.15,0.27,0.14,0.44,0.06,0.14,0.14,0.16,0.13,0.16,0.16,0.11,0.873113371,0.848553673
0,0.11,0.11,0.11,0.1,0.05,0.12,0.08,0.18,0.14,0.14,0.06,0.13,0.16,0.1,0.11,0.490787694,0.736386902
0,0.11,0.11,0.11,0.1,0.27,0.12,0.14,0.18,0.14,0.14,0.16,0.15,0.13,0.1,0.11,0.999972391,0.823086406
0,0.11,0.11,0.11,0.15,0.27,0.14,0.13,0.18,0.14,0.14,0.16,0.16,0.11,0.16,0.33,0.199663255,0.085757503
0,0.11,0.11,0.11,0.15,0.27,0.12,0.48,0.06,0.14,0.13,0.16,0.16,0.16,0.32,0.15,0.220475075,0.179648585
0,0.11,0.11,0.11,0.15,0.27,0.14,0.14,0.18,0.14,0.13,0.06,0.16,0.16,0.13,0.15,0.999992112,0.823079593
0,0.11,0.11,0.11,0.15,0.27,0.14,0.22,0.18,0.14,0.14,0.16,0.13,0.11,0.13,0.11,0.491239193,0.760857398
0,0.11,0.11,0.11,0.15,0.05,0.12,0.22,0.18,0.14,0.14,0.16,0.13,0.16,0.16,0.11,0.491069592,0.760915983
0,0.11,0.11,0.11,0.15,0.05,0.14,0.08,0.18,0.14,0.14,0.06,0.13,0.16,0.1,0.11,0.491142671,0.736264281
0,0.16,0.28,0.56,0.15,0.05,0.13,0.14,0.18,0.14,0.14,0.06,0.15,0.16,0.32,0.15,0.413446366,0.278288093
0,0.11,0.11,0.11,0.15,0.05,0.14,0.12,0.06,0.12,0.13,0.16,0.12,0.16,0.1,0.11,0.997641295,0.979035371
0,0.11,0.11,0.11,0.15,0.27,0.15,0.08,0.06,0.14,0.14,0.16,0.16,0.13,0.09,0.11,0.864513904,0.732504997
1,0.16,0.28,0.11,0.15,0.05,0.12,0.44,0.18,0.14,0.14,0.16,0.13,0.16,0.32,0.15,0.000754607,0.464471553
1,0.11,0.11,0.11,0.1,0.27,0.14,0.14,0.18,0.14,0.14,0.16,0.12,0.13,0.13,0.11,0.413635687,0.278222695
0,0.11,0.11,0.11,0.15,0.05,0.12,0.44,0.06,0.12,0.13,0.16,0.13,0.11,0.13,0.11,0.8733658,0.848466476
0,0.11,0.11,0.11,0.15,0.05,0.14,0.14,0.18,0.14,0.13,0.06,0.12,0.13,0.26,0.11,0.999976335,0.823085043
0,0.11,0.11,0.11,0.1,0.27,0.14,0.14,0.18,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.999992112,0.823079593
0,0.11,0.11,0.11,0.15,0.05,0.12,0.08,0.06,0.14,0.13,0.16,0.16,0.13,0.11,0.15,0.864513904,0.732504997
0,0.11,0.11,0.11,0.15,0.05,0.13,0.08,0.06,0.14,0.14,0.16,0.13,0.13,0.1,0.11,0.864541513,0.73249546
0,0.11,0.11,0.11,0.15,0.05,0.13,0.14,0.18,0.14,0.13,0.16,0.16,0.16,0.16,0.15,0.999976335,0.823085043
0,0.11,0.11,0.11,0.1,0.05,0.14,0.08,0.06,0.14,0.13,0.16,0.16,0.16,0.15,0.15,0.864521792,0.732502273
0,0.11,0.11,0.11,0.15,0.27,0.14,0.08,0.06,0.14,0.13,0.16,0.13,0.16,0.1,0.11,0.864513904,0.732504997
0,0.11,0.11,0.11,0.15,0.05,0.13,0.12,0.06,0.14,0.13,0.06,0.12,0.11,0.1,0.11,0.99766496,0.979027197
0,0.11,0.11,0.11,0.15,0.05,0.15,0.51,0.18,0.14,0.14,0.16,0.13,0.16,0.16,0.11,0.488702404,0.835964596
